detect_date,oil,probable_oil,possible_oil,other,wind,oil_other,iso3
2017-06-01,78,0,0,0,0,78,COG
2017-06-01,10,3,2,1,0,11,COL
2017-06-01,2,0,4,2,0,4,CUB
2017-06-01,20,16,2,30,1189,50,DEU
2017-06-01,1,0,1,0,0,1,DJI
2017-06-01,0,0,1,0,0,0,DMA
2017-06-01,16,2,1,16,460,32,DNK
2017-06-01,0,0,1,0,0,0,DOM
2017-06-01,0,0,4,2,0,2,DZA
2017-06-01,5,0,2,0,0,5,ECU
2017-06-01,175,5,0,4,0,179,EGY
2017-06-01,0,0,3,0,0,0,ERI
2017-06-01,3,9,0,6,0,9,ESP
2017-06-01,0,0,0,1,0,1,EST
2017-06-01,0,0,1,46,4,46,FIN
2017-06-01,0,0,1,25,0,25,FRA
2017-06-01,121,0,1,0,0,121,GAB
2017-06-01,177,11,5,15,1897,192,GBR
2017-06-01,1,0,0,0,0,1,GEO
2017-06-01,3,0,10,1,0,4,GHA
2017-06-01,0,0,1,2,0,2,GIN
2017-06-01,0,0,1,9,0,9,GNB
2017-06-01,13,0,0,0,0,13,GNQ
2017-06-01,5,0,0,0,0,5,GRC
2017-06-01,0,0,1,0,0,0,GUF
2017-06-01,16,0,0,3,0,19,HRV
2017-06-01,540,35,50,73,0,613,IDN
2017-06-01,168,1,37,11,0,179,IND
2017-06-01,3,0,2,4,7,7,IRL
2017-06-01,160,3,0,2,0,162,IRN
2017-06-01,1,0,0,5,0,6,IRQ
2017-06-01,5,0,1,0,0,5,ISR
2017-06-01,104,8,3,5,0,109,ITA
2017-06-01,0,0,0,2,0,2,JEY
2017-06-01,20,9,41,27,0,47,JPN
2017-06-01,0,0,3,0,0,0,KEN
2017-06-01,3,0,1,7,0,10,KHM
2017-06-01,5,0,57,53,3,58,KOR
2017-06-01,33,2,0,33,0,66,KWT
2017-06-01,0,0,1,0,0,0,LBN
2017-06-01,0,0,2,0,0,0,LBR
2017-06-01,11,0,2,0,0,11,LBY
2017-06-01,0,0,4,3,0,3,LKA
2017-06-01,1,0,0,0,0,1,LTU
2017-06-01,0,0,1,0,0,0,LVA
2017-06-01,0,0,2,0,0,0,MDG
2017-06-01,189,2,11,0,0,189,MEX
2017-06-01,0,0,1,0,0,0,MLT
2017-06-01,5,2,9,5,0,10,MMR
2017-06-01,0,0,0,3,0,3,MOZ
2017-06-01,1,0,4,0,0,1,MRT
2017-06-01,316,25,71,32,0,348,MYS
2017-06-01,15,0,0,0,0,15,NAM
2017-06-01,370,2,2,1,0,371,NGA
2017-06-01,0,0,2,2,0,2,NIC
2017-06-01,114,12,1,5,294,119,NLD
2017-06-01,19,0,0,9,1,28,NOR
2017-06-01,7,0,2,4,0,11,NZL
2017-06-01,17,0,13,0,0,17,None
2017-06-01,7,0,2,0,0,7,OMN
2017-06-01,0,0,1,0,0,0,PAK
2017-06-01,0,1,2,0,0,0,PAN
2017-06-01,93,1,4,4,0,97,PER
2017-06-01,7,0,5,8,0,15,PHL
2017-06-01,3,0,0,1,0,4,PNG
2017-06-01,9,3,0,5,3,14,POL
2017-06-01,0,0,1,0,0,0,PRI
2017-06-01,1,0,3,5,0,6,PRK
2017-06-01,0,0,1,0,0,0,PRT
2017-06-01,165,0,3,1,0,166,QAT
2017-06-01,8,0,0,0,0,8,ROU
2017-06-01,9,2,6,4,0,13,RUS
2017-06-01,640,25,7,1,0,641,SAU
2017-06-01,1,0,3,0,0,1,SDN
2017-06-01,2,0,0,0,0,2,SEN
2017-06-01,0,0,0,21,0,21,SGP
2017-06-01,0,0,0,4,0,4,SLE
2017-06-01,0,0,2,1,0,1,SOM
2017-06-01,0,0,1,0,0,0,SUR
2017-06-01,0,0,1,45,73,45,SWE
2017-06-01,1,0,0,0,0,1,TGO
2017-06-01,400,0,11,36,0,436,THA
2017-06-01,315,2,0,1,0,316,TTO
2017-06-01,15,11,2,0,0,15,TUN
2017-06-01,5,0,10,31,0,36,TUR
2017-06-01,7,5,1,0,2,7,TWN
2017-06-01,2,1,0,0,0,2,TZA
2017-06-01,16,3,2,8,0,24,UKR
2017-06-01,0,0,1,0,0,0,URY
2017-06-01,2458,40,2,468,5,2926,USA
2017-06-01,12,3,2,0,0,12,VEN
2017-06-01,43,0,15,109,8,152,VNM
2017-06-01,0,0,1,0,0,0,VUT
2017-06-01,2,0,5,1,0,3,YEM
2017-06-01,1,0,3,1,0,2,ZAF
2017-07-01,3,0,0,0,0,3,ABW
2017-07-01,247,2,0,0,0,247,AGO
2017-07-01,0,1,0,0,0,0,ALB
2017-07-01,536,2,1,11,0,547,ARE
2017-07-01,0,0,1,0,0,0,ASM
2017-07-01,0,0,1,0,0,0,ATG
2017-07-01,69,4,21,36,0,105,AUS
2017-07-01,0,0,1,5,236,5,BEL
2017-07-01,6,0,0,0,0,6,BEN
2017-07-01,0,0,1,0,0,0,BES
2017-07-01,1,3,0,0,0,1,BGD
2017-07-01,1,0,0,0,0,1,BGR
2017-07-01,3,0,1,1,0,4,BHR
2017-07-01,0,0,3,4,0,4,BHS
2017-07-01,139,13,6,11,0,150,BRA
2017-07-01,119,1,0,0,0,119,BRN
2017-07-01,6,0,8,20,0,26,CAN
2017-07-01,0,0,1,0,0,0,CHL
2017-07-01,277,27,85,160,706,437,CHN
2017-07-01,12,0,1,0,0,12,CIV
2017-07-01,61,0,0,0,0,61,CMR
2017-07-01,51,0,0,0,0,51,COD
2017-07-01,76,0,0,0,0,76,COG
2017-07-01,6,0,2,1,0,7,COL
2017-07-01,2,0,4,2,0,4,CUB
2017-07-01,20,15,2,29,1192,49,DEU
2017-07-01,1,0,1,0,0,1,DJI
2017-07-01,0,0,1,0,0,0,DMA
2017-07-01,17,2,1,16,460,33,DNK
2017-07-01,0,0,1,0,0,0,DOM
2017-07-01,0,0,4,2,0,2,DZA
2017-07-01,5,0,2,0,0,5,ECU
2017-07-01,174,5,0,4,0,178,EGY
2017-07-01,0,0,3,0,0,0,ERI
2017-07-01,3,9,0,6,0,9,ESP
2017-07-01,0,0,0,1,0,1,EST
2017-07-01,0,0,1,49,6,49,FIN
2017-07-01,0,0,1,25,0,25,FRA
2017-07-01,121,0,1,0,0,121,GAB
2017-07-01,171,13,4,11,1898,182,GBR
2017-07-01,1,0,0,0,0,1,GEO
2017-07-01,2,0,11,1,0,3,GHA
2017-07-01,0,0,1,2,0,2,GIN
2017-07-01,0,0,1,9,0,9,GNB
2017-07-01,14,0,0,0,0,14,GNQ
2017-07-01,6,0,0,0,0,6,GRC
2017-07-01,0,0,1,0,0,0,GUF
2017-07-01,16,0,0,3,0,19,HRV
2017-07-01,378,30,49,88,0,466,IDN
2017-07-01,167,1,38,14,0,181,IND
2017-07-01,2,0,2,3,7,5,IRL
2017-07-01,158,3,0,2,0,160,IRN
2017-07-01,1,0,0,8,0,9,IRQ
2017-07-01,0,0,0,2,0,2,ISL
2017-07-01,4,0,1,0,0,4,ISR
2017-07-01,104,8,3,5,0,109,ITA
2017-07-01,0,0,0,2,0,2,JEY
2017-07-01,20,7,38,33,0,53,JPN
2017-07-01,0,0,3,0,0,0,KEN
2017-07-01,3,0,1,7,0,10,KHM
2017-07-01,5,0,57,53,2,58,KOR
2017-07-01,32,2,0,35,0,67,KWT
2017-07-01,0,0,1,0,0,0,LBN
2017-07-01,11,0,2,0,0,11,LBY
2017-07-01,0,0,4,3,0,3,LKA
2017-07-01,1,0,0,0,0,1,LTU
2017-07-01,0,0,1,0,0,0,LVA
2017-07-01,0,0,2,0,0,0,MDG
2017-07-01,189,2,12,0,0,189,MEX
2017-07-01,0,0,1,0,0,0,MLT
2017-07-01,5,1,5,5,0,10,MMR
2017-07-01,0,0,0,3,0,3,MOZ
2017-07-01,1,0,4,0,0,1,MRT
2017-07-01,305,19,67,35,0,340,MYS
2017-07-01,13,0,0,0,0,13,NAM
2017-07-01,371,2,2,1,0,372,NGA
2017-07-01,0,0,2,1,0,1,NIC
2017-07-01,113,12,1,4,294,117,NLD
2017-07-01,17,0,0,9,1,26,NOR
2017-07-01,7,0,3,4,0,11,NZL
2017-07-01,17,0,12,1,0,18,None
2017-07-01,7,0,2,0,0,7,OMN
2017-07-01,0,0,1,0,0,0,PAK
2017-07-01,0,1,2,0,0,0,PAN
2017-07-01,93,1,2,3,0,96,PER
2017-07-01,7,0,6,14,0,21,PHL
2017-07-01,3,0,0,1,0,4,PNG
2017-07-01,9,3,0,5,3,14,POL
2017-07-01,0,0,1,0,0,0,PRI
2017-07-01,1,0,2,5,0,6,PRK
2017-07-01,0,0,1,0,0,0,PRT
2017-07-01,166,0,3,1,0,167,QAT
2017-07-01,7,0,0,0,0,7,ROU
2017-07-01,11,2,5,4,0,15,RUS
2017-07-01,649,27,6,1,0,650,SAU
2017-07-01,1,0,3,0,0,1,SDN
2017-07-01,0,0,0,21,0,21,SGP
2017-07-01,0,0,0,4,0,4,SLE
2017-07-01,0,0,2,1,0,1,SOM
2017-07-01,0,0,1,1,0,1,SUR
2017-07-01,0,0,1,43,73,43,SWE
2017-07-01,2,0,0,0,0,2,TGO
2017-07-01,401,0,12,35,0,436,THA
2017-07-01,319,2,0,1,0,320,TTO
2017-07-01,14,11,2,0,0,14,TUN
2017-07-01,5,0,9,32,0,37,TUR
2017-07-01,7,6,1,0,2,7,TWN
2017-07-01,2,1,0,0,0,2,TZA
2017-07-01,16,3,3,7,0,23,UKR
2017-07-01,0,0,1,0,0,0,URY
2017-07-01,2432,39,2,458,5,2890,USA
2017-07-01,10,2,2,0,0,10,VEN
2017-07-01,44,0,15,108,7,152,VNM
2017-07-01,0,0,1,0,0,0,VUT
2017-07-01,2,0,5,1,0,3,YEM
2017-07-01,1,0,2,1,0,2,ZAF
2017-08-01,3,0,0,0,0,3,ABW
2017-08-01,245,1,0,0,0,245,AGO
2017-08-01,0,1,0,0,0,0,ALB
2017-08-01,537,1,2,9,0,546,ARE
2017-08-01,0,0,1,0,0,0,ASM
2017-08-01,0,0,1,0,0,0,ATG
2017-08-01,64,2,23,33,0,97,AUS
2017-08-01,0,0,1,5,236,5,BEL
2017-08-01,6,0,0,0,0,6,BEN
2017-08-01,0,0,1,0,0,0,BES
2017-08-01,1,3,0,1,0,2,BGD
2017-08-01,1,0,0,0,0,1,BGR
2017-08-01,3,0,1,1,0,4,BHR
2017-08-01,0,0,3,4,0,4,BHS
2017-08-01,136,13,7,15,0,151,BRA
2017-08-01,119,1,0,0,0,119,BRN
2017-08-01,6,0,9,20,0,26,CAN
2017-08-01,0,0,1,0,0,0,CHL
2017-08-01,273,28,88,153,771,426,CHN
2017-08-01,12,0,0,0,0,12,CIV
2017-08-01,62,0,0,0,0,62,CMR
2017-08-01,50,0,0,0,0,50,COD
2017-08-01,76,0,0,0,0,76,COG
2017-08-01,3,0,1,1,0,4,COL
2017-08-01,2,0,4,2,0,4,CUB
2017-08-01,21,16,2,29,1228,50,DEU
2017-08-01,1,0,1,0,0,1,DJI
2017-08-01,0,0,1,0,0,0,DMA
2017-08-01,17,2,0,16,460,33,DNK
2017-08-01,0,0,1,0,0,0,DOM
2017-08-01,0,0,4,2,0,2,DZA
2017-08-01,5,0,2,0,0,5,ECU
2017-08-01,177,5,0,4,0,181,EGY
2017-08-01,0,0,4,0,0,0,ERI
2017-08-01,3,8,0,6,0,9,ESP
2017-08-01,0,0,0,1,0,1,EST
2017-08-01,0,0,1,51,6,51,FIN
2017-08-01,0,0,1,24,0,24,FRA
2017-08-01,121,0,1,0,0,121,GAB
2017-08-01,170,11,4,12,1929,182,GBR
2017-08-01,1,0,0,0,0,1,GEO
2017-08-01,2,0,14,1,0,3,GHA
2017-08-01,0,0,1,2,0,2,GIN
2017-08-01,0,0,1,0,0,0,GMB
2017-08-01,0,0,1,9,0,9,GNB
2017-08-01,14,0,0,0,0,14,GNQ
2017-08-01,6,1,0,0,0,6,GRC
2017-08-01,0,0,1,0,0,0,GRD
2017-08-01,0,0,1,0,0,0,GUF
2017-08-01,16,0,0,3,0,19,HRV
2017-08-01,379,38,56,104,0,483,IDN
2017-08-01,170,1,39,14,0,184,IND
2017-08-01,2,0,2,4,7,6,IRL
2017-08-01,159,3,0,2,0,161,IRN
2017-08-01,1,0,0,8,0,9,IRQ
2017-08-01,0,0,0,2,0,2,ISL
2017-08-01,4,0,1,0,0,4,ISR
2017-08-01,104,9,3,6,0,110,ITA
2017-08-01,0,0,0,2,0,2,JEY
2017-08-01,20,7,38,34,0,54,JPN
2017-08-01,0,0,3,0,0,0,KEN
2017-08-01,3,0,1,7,0,10,KHM
2017-08-01,6,0,56,52,3,58,KOR
2017-08-01,32,1,0,26,0,58,KWT
2017-08-01,0,0,1,1,0,1,LBN
2017-08-01,12,0,2,0,0,12,LBY
2017-08-01,0,0,4,3,0,3,LKA
2017-08-01,1,0,0,0,0,1,LTU
2017-08-01,0,0,1,0,0,0,LVA
2017-08-01,0,0,1,0,0,0,MDG
2017-08-01,193,2,12,0,0,193,MEX
2017-08-01,0,0,1,0,0,0,MLT
2017-08-01,4,1,5,5,0,9,MMR
2017-08-01,0,0,0,3,0,3,MOZ
2017-08-01,1,0,4,0,0,1,MRT
2017-08-01,305,22,66,38,0,343,MYS
2017-08-01,13,0,0,0,0,13,NAM
2017-08-01,371,2,2,1,0,372,NGA
2017-08-01,0,0,2,1,0,1,NIC
2017-08-01,111,12,1,4,294,115,NLD
2017-08-01,14,0,0,8,1,22,NOR
2017-08-01,7,0,3,4,0,11,NZL
2017-08-01,17,0,11,1,0,18,None
2017-08-01,7,0,2,0,0,7,OMN
2017-08-01,0,0,1,0,0,0,PAK
2017-08-01,0,1,1,0,0,0,PAN
2017-08-01,88,1,2,1,0,89,PER
2017-08-01,7,0,7,13,0,20,PHL
2017-08-01,3,0,1,2,0,5,PNG
2017-08-01,9,3,0,4,3,13,POL
2017-08-01,0,0,1,0,0,0,PRI
2017-08-01,1,0,2,4,0,5,PRK
2017-08-01,0,0,1,0,0,0,PRT
2017-08-01,165,0,3,1,0,166,QAT
2017-08-01,7,1,0,0,0,7,ROU
2017-08-01,10,2,5,5,0,15,RUS
2017-08-01,649,28,6,1,0,650,SAU
2017-08-01,1,0,3,0,0,1,SDN
2017-08-01,0,0,0,25,0,25,SGP
2017-08-01,0,0,0,5,0,5,SLE
2017-08-01,0,0,2,1,0,1,SOM
2017-08-01,0,0,1,1,0,1,SUR
2017-08-01,0,0,1,43,73,43,SWE
2017-08-01,3,0,0,0,0,3,TGO
2017-08-01,403,0,14,43,0,446,THA
2017-08-01,320,3,0,1,0,321,TTO
2017-08-01,13,11,2,0,0,13,TUN
2017-08-01,5,1,9,32,0,37,TUR
2017-08-01,7,6,1,0,2,7,TWN
2017-08-01,2,0,0,0,0,2,TZA
2017-08-01,17,4,3,7,0,24,UKR
2017-08-01,0,0,1,0,0,0,URY
2017-08-01,2428,40,1,454,5,2882,USA
2017-08-01,10,2,3,2,0,12,VEN
2017-08-01,43,0,15,112,8,155,VNM
2017-08-01,0,0,1,0,0,0,VUT
2017-08-01,2,0,5,1,0,3,YEM
2017-08-01,1,0,2,1,0,2,ZAF
2017-09-01,3,0,0,0,0,3,ABW
2017-09-01,249,1,0,0,0,249,AGO
2017-09-01,0,2,0,0,0,0,ALB
2017-09-01,544,1,2,8,0,552,ARE
2017-09-01,0,0,1,0,0,0,ASM
2017-09-01,0,0,1,0,0,0,ATG
2017-09-01,63,2,22,34,0,97,AUS
2017-09-01,0,1,1,5,255,5,BEL
2017-09-01,7,0,0,0,0,7,BEN
2017-09-01,0,0,1,0,0,0,BES
2017-09-01,1,3,0,1,0,2,BGD
2017-09-01,1,0,0,0,0,1,BGR
2017-09-01,3,0,1,1,0,4,BHR
2017-09-01,0,0,3,3,0,3,BHS
2017-09-01,130,12,6,16,0,146,BRA
2017-09-01,120,1,0,0,0,120,BRN
2017-09-01,6,0,9,19,0,25,CAN
2017-09-01,0,0,1,0,0,0,CHL
2017-09-01,268,32,85,166,810,434,CHN
2017-09-01,12,0,0,0,0,12,CIV
2017-09-01,70,0,0,0,0,70,CMR
2017-09-01,50,0,0,0,0,50,COD
2017-09-01,78,0,0,0,0,78,COG
2017-09-01,3,0,0,1,0,4,COL
2017-09-01,2,0,5,2,0,4,CUB
2017-09-01,21,16,2,29,1231,50,DEU
2017-09-01,1,0,1,0,0,1,DJI
2017-09-01,0,0,1,0,0,0,DMA
2017-09-01,16,2,0,17,460,33,DNK
2017-09-01,0,0,1,0,0,0,DOM
2017-09-01,0,0,4,1,0,1,DZA
2017-09-01,5,0,2,0,0,5,ECU
2017-09-01,175,5,0,5,0,180,EGY
2017-09-01,0,0,5,0,0,0,ERI
2017-09-01,3,8,0,6,0,9,ESP
2017-09-01,0,0,0,1,0,1,EST
2017-09-01,0,0,1,52,6,52,FIN
2017-09-01,0,0,1,22,0,22,FRA
2017-09-01,118,0,1,0,0,118,GAB
2017-09-01,166,11,4,14,1958,180,GBR
2017-09-01,1,0,0,0,0,1,GEO
2017-09-01,2,0,16,1,0,3,GHA
2017-09-01,0,0,1,1,0,1,GIN
2017-09-01,0,0,1,0,0,0,GMB
2017-09-01,0,0,1,9,0,9,GNB
2017-09-01,14,0,0,0,0,14,GNQ
2017-09-01,5,1,0,0,0,5,GRC
2017-09-01,0,0,1,0,0,0,GRD
2017-09-01,0,0,1,0,0,0,GUF
2017-09-01,16,0,0,3,0,19,HRV
2017-09-01,509,36,58,101,0,610,IDN
2017-09-01,171,1,38,14,0,185,IND
2017-09-01,2,0,1,4,7,6,IRL
2017-09-01,159,3,0,1,0,160,IRN
2017-09-01,1,0,0,8,0,9,IRQ
2017-09-01,0,0,0,2,0,2,ISL
2017-09-01,4,0,1,0,0,4,ISR
2017-09-01,104,9,3,5,0,109,ITA
2017-09-01,0,0,0,2,0,2,JEY
2017-09-01,20,7,40,31,0,51,JPN
2017-09-01,0,0,3,0,0,0,KEN
2017-09-01,3,0,1,7,0,10,KHM
2017-09-01,6,0,56,45,3,51,KOR
2017-09-01,34,1,0,22,0,56,KWT
2017-09-01,0,0,1,1,0,1,LBN
2017-09-01,12,0,2,0,0,12,LBY
2017-09-01,0,0,4,3,0,3,LKA
2017-09-01,1,0,0,0,0,1,LTU
2017-09-01,0,0,1,0,0,0,LVA
2017-09-01,0,0,1,0,0,0,MDG
2017-09-01,195,2,12,0,0,195,MEX
2017-09-01,4,2,6,7,0,11,MMR
2017-09-01,0,0,0,3,0,3,MOZ
2017-09-01,1,0,4,0,0,1,MRT
2017-09-01,300,17,74,40,0,340,MYS
2017-09-01,9,0,0,0,0,9,NAM
2017-09-01,378,2,2,0,0,378,NGA
2017-09-01,0,0,2,1,0,1,NIC
2017-09-01,114,11,1,2,293,116,NLD
2017-09-01,15,0,0,8,1,23,NOR
2017-09-01,7,0,3,5,0,12,NZL
2017-09-01,17,0,12,3,0,20,None
2017-09-01,7,0,3,0,0,7,OMN
2017-09-01,0,0,1,0,0,0,PAK
2017-09-01,0,2,1,1,0,1,PAN
2017-09-01,87,1,2,3,0,90,PER
2017-09-01,7,0,7,16,0,23,PHL
2017-09-01,3,0,3,2,0,5,PNG
2017-09-01,9,3,0,4,3,13,POL
2017-09-01,0,0,1,0,0,0,PRI
2017-09-01,1,0,3,3,0,4,PRK
2017-09-01,0,0,1,0,0,0,PRT
2017-09-01,165,0,4,2,0,167,QAT
2017-09-01,8,2,0,0,0,8,ROU
2017-09-01,10,2,5,7,0,17,RUS
2017-09-01,655,29,7,1,0,656,SAU
2017-09-01,1,0,3,0,0,1,SDN
2017-09-01,0,0,0,25,0,25,SGP
2017-09-01,0,0,0,5,0,5,SLE
2017-09-01,0,0,1,1,0,1,SOM
2017-09-01,0,0,1,1,0,1,SUR
2017-09-01,0,0,1,41,73,41,SWE
2017-09-01,3,0,0,0,0,3,TGO
2017-09-01,405,0,13,44,0,449,THA
2017-09-01,323,4,0,1,0,324,TTO
2017-09-01,13,12,2,0,0,13,TUN
2017-09-01,5,1,10,36,0,41,TUR
2017-09-01,8,5,1,0,2,8,TWN
2017-09-01,2,0,0,0,0,2,TZA
2017-09-01,16,4,3,8,0,24,UKR
2017-09-01,0,0,1,0,0,0,URY
2017-09-01,2413,40,1,458,5,2871,USA
2017-09-01,10,3,3,2,0,12,VEN
2017-09-01,42,0,16,108,7,150,VNM
2017-09-01,0,0,1,0,0,0,VUT
2017-09-01,2,0,5,1,0,3,YEM
2017-09-01,1,0,2,1,0,2,ZAF
2017-10-01,4,0,0,0,0,4,ABW
2017-10-01,249,1,0,0,0,249,AGO
2017-10-01,0,2,0,0,0,0,ALB
2017-10-01,545,1,2,9,0,554,ARE
2017-10-01,0,0,1,0,0,0,ASM
2017-10-01,0,0,1,0,0,0,ATG
2017-10-01,65,2,21,35,0,100,AUS
2017-10-01,0,1,1,5,274,5,BEL
2017-10-01,7,0,0,0,0,7,BEN
2017-10-01,0,0,1,0,0,0,BES
2017-10-01,1,3,0,2,0,3,BGD
2017-10-01,1,0,0,0,0,1,BGR
2017-10-01,3,0,1,1,0,4,BHR
2017-10-01,0,0,3,3,0,3,BHS
2017-10-01,135,15,5,15,0,150,BRA
2017-10-01,119,1,0,0,0,119,BRN
2017-10-01,6,0,9,18,0,24,CAN
2017-10-01,0,0,1,0,0,0,CHL
2017-10-01,268,31,84,166,834,434,CHN
2017-10-01,12,0,0,0,0,12,CIV
2017-10-01,70,0,0,0,0,70,CMR
2017-10-01,50,0,0,0,0,50,COD
2017-10-01,78,0,0,0,0,78,COG
2017-10-01,5,0,1,2,0,7,COL
2017-10-01,2,0,5,2,0,4,CUB
2017-10-01,21,16,2,29,1246,50,DEU
2017-10-01,2,0,1,0,0,2,DJI
2017-10-01,0,0,1,0,0,0,DMA
2017-10-01,16,2,0,15,461,31,DNK
2017-10-01,0,0,1,0,0,0,DOM
2017-10-01,0,0,4,1,0,1,DZA
2017-10-01,6,1,2,0,0,6,ECU
2017-10-01,175,8,0,5,0,180,EGY
2017-10-01,0,0,4,0,0,0,ERI
2017-10-01,3,9,0,6,0,9,ESP
2017-10-01,0,0,0,1,0,1,EST
2017-10-01,0,0,1,52,6,52,FIN
2017-10-01,0,0,1,20,0,20,FRA
2017-10-01,118,0,1,0,0,118,GAB
2017-10-01,168,12,6,14,1958,182,GBR
2017-10-01,1,0,0,0,0,1,GEO
2017-10-01,2,0,18,1,0,3,GHA
2017-10-01,0,0,1,1,0,1,GIN
2017-10-01,0,0,1,0,0,0,GMB
2017-10-01,0,0,1,7,0,7,GNB
2017-10-01,13,0,0,0,0,13,GNQ
2017-10-01,5,1,0,0,0,5,GRC
2017-10-01,0,0,1,0,0,0,GUF
2017-10-01,0,0,0,1,0,1,GUY
2017-10-01,16,0,0,3,0,19,HRV
2017-10-01,499,35,51,94,0,593,IDN
2017-10-01,167,1,37,13,0,180,IND
2017-10-01,2,0,1,3,7,5,IRL
2017-10-01,155,1,0,1,0,156,IRN
2017-10-01,1,0,0,7,0,8,IRQ
2017-10-01,0,0,0,2,0,2,ISL
2017-10-01,4,0,1,0,0,4,ISR
2017-10-01,103,7,3,4,0,107,ITA
2017-10-01,0,0,0,2,0,2,JEY
2017-10-01,20,7,39,30,0,50,JPN
2017-10-01,0,0,3,0,0,0,KEN
2017-10-01,3,0,1,7,0,10,KHM
2017-10-01,6,0,54,43,4,49,KOR
2017-10-01,36,1,0,25,0,61,KWT
2017-10-01,0,0,1,1,0,1,LBN
2017-10-01,0,0,1,0,0,0,LBR
2017-10-01,11,0,2,0,0,11,LBY
2017-10-01,0,0,4,3,0,3,LKA
2017-10-01,1,0,0,0,0,1,LTU
2017-10-01,0,0,1,0,0,0,LVA
2017-10-01,0,0,1,0,0,0,MDG
2017-10-01,193,2,12,0,0,193,MEX
2017-10-01,4,2,7,7,0,11,MMR
2017-10-01,0,0,0,3,0,3,MOZ
2017-10-01,1,0,4,0,0,1,MRT
2017-10-01,300,18,74,35,0,335,MYS
2017-10-01,10,0,0,0,0,10,NAM
2017-10-01,402,2,2,0,0,402,NGA
2017-10-01,0,0,2,1,0,1,NIC
2017-10-01,113,11,1,2,294,115,NLD
2017-10-01,15,0,0,6,1,21,NOR
2017-10-01,7,0,3,5,0,12,NZL
2017-10-01,17,0,13,3,0,20,None
2017-10-01,7,0,2,0,0,7,OMN
2017-10-01,0,0,1,0,0,0,PAK
2017-10-01,0,2,3,1,0,1,PAN
2017-10-01,95,1,3,3,0,98,PER
2017-10-01,7,0,7,15,0,22,PHL
2017-10-01,4,0,3,2,0,6,PNG
2017-10-01,9,3,0,4,3,13,POL
2017-10-01,0,0,1,0,0,0,PRI
2017-10-01,1,0,3,3,0,4,PRK
2017-10-01,0,0,1,0,0,0,PRT
2017-10-01,164,0,4,2,0,166,QAT
2017-10-01,8,2,0,0,0,8,ROU
2017-10-01,9,2,5,8,0,17,RUS
2017-10-01,653,28,6,1,0,654,SAU
2017-10-01,1,0,3,0,0,1,SDN
2017-10-01,1,0,0,0,0,1,SEN
2017-10-01,0,0,0,27,0,27,SGP
2017-10-01,0,0,0,5,0,5,SLE
2017-10-01,0,0,1,1,0,1,SOM
2017-10-01,0,0,2,41,73,41,SWE
2017-10-01,3,0,0,0,0,3,TGO
2017-10-01,405,0,13,89,0,494,THA
2017-10-01,323,4,0,1,0,324,TTO
2017-10-01,13,13,2,0,0,13,TUN
2017-10-01,5,1,11,37,0,42,TUR
2017-10-01,8,5,2,0,2,8,TWN
2017-10-01,2,0,0,0,0,2,TZA
2017-10-01,16,4,3,8,0,24,UKR
2017-10-01,0,0,1,0,0,0,URY
2017-10-01,2386,42,1,449,5,2835,USA
2017-10-01,8,3,3,3,0,11,VEN
2017-10-01,40,0,16,103,6,143,VNM
2017-10-01,0,0,1,0,0,0,VUT
2017-10-01,3,0,6,0,0,3,YEM
2017-10-01,1,0,2,1,0,2,ZAF
2017-11-01,4,0,0,0,0,4,ABW
2017-11-01,250,1,0,0,0,250,AGO
2017-11-01,0,1,0,0,0,0,ALB
2017-11-01,543,1,2,8,0,551,ARE
2017-11-01,0,0,1,0,0,0,ASM
2017-11-01,0,0,1,0,0,0,ATG
2017-11-01,66,2,21,37,0,103,AUS
2017-11-01,0,0,1,5,278,5,BEL
2017-11-01,6,0,0,0,0,6,BEN
2017-11-01,0,0,1,0,0,0,BES
2017-11-01,1,3,0,2,0,3,BGD
2017-11-01,1,0,0,0,0,1,BGR
2017-11-01,3,0,2,0,0,3,BHR
2017-11-01,0,0,3,3,0,3,BHS
2017-11-01,137,13,5,11,0,148,BRA
2017-11-01,120,1,0,0,0,120,BRN
2017-11-01,6,0,8,19,0,25,CAN
2017-11-01,0,0,1,0,0,0,CHL
2017-11-01,269,31,77,172,873,441,CHN
2017-11-01,12,0,1,0,0,12,CIV
2017-11-01,70,0,0,0,0,70,CMR
2017-11-01,50,0,0,0,0,50,COD
2017-11-01,76,0,0,0,0,76,COG
2017-11-01,6,0,1,2,0,8,COL
2017-11-01,2,0,5,2,0,4,CUB
2017-11-01,21,16,2,29,1283,50,DEU
2017-11-01,2,0,1,0,0,2,DJI
2017-11-01,0,0,1,0,0,0,DMA
2017-11-01,18,2,0,15,464,33,DNK
2017-11-01,0,0,1,0,0,0,DOM
2017-11-01,0,0,4,1,0,1,DZA
2017-11-01,11,1,2,0,0,11,ECU
2017-11-01,177,8,0,5,0,182,EGY
2017-11-01,0,0,4,0,0,0,ERI
2017-11-01,2,8,0,7,0,9,ESP
2017-11-01,0,0,0,1,0,1,EST
2017-11-01,0,0,1,51,6,51,FIN
2017-11-01,0,0,1,25,0,25,FRA
2017-11-01,118,0,1,0,0,118,GAB
2017-11-01,174,12,6,14,1957,188,GBR
2017-11-01,1,0,0,0,0,1,GEO
2017-11-01,2,0,17,1,0,3,GHA
2017-11-01,0,0,1,2,0,2,GIN
2017-11-01,0,0,1,0,0,0,GMB
